#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.671 eV
  -5.140  0.5817E+00  0.3338E+01
  -5.130  0.5799E+00  0.3344E+01
  -5.120  0.5767E+00  0.3350E+01
  -5.110  0.5712E+00  0.3355E+01
  -5.100  0.5632E+00  0.3361E+01
  -5.090  0.5520E+00  0.3367E+01
  -5.080  0.5374E+00  0.3372E+01
  -5.070  0.5190E+00  0.3377E+01
  -5.060  0.4969E+00  0.3382E+01
  -5.050  0.4711E+00  0.3387E+01
  -5.040  0.4416E+00  0.3391E+01
  -5.030  0.4089E+00  0.3395E+01
  -5.020  0.3735E+00  0.3399E+01
  -5.010  0.3360E+00  0.3402E+01
  -5.000  0.2972E+00  0.3405E+01
  -4.990  0.2578E+00  0.3408E+01
  -4.980  0.2189E+00  0.3410E+01
  -4.970  0.1813E+00  0.3412E+01
  -4.960  0.1459E+00  0.3413E+01
  -4.950  0.1137E+00  0.3415E+01
  -4.940  0.8525E-01  0.3415E+01
  -4.930  0.6130E-01  0.3416E+01
  -4.920  0.4226E-01  0.3416E+01
  -4.910  0.2841E-01  0.3417E+01
  -4.900  0.1985E-01  0.3417E+01
  -4.890  0.1649E-01  0.3417E+01
  -4.880  0.1810E-01  0.3417E+01
  -4.870  0.2426E-01  0.3418E+01
  -4.860  0.3445E-01  0.3418E+01
  -4.850  0.4802E-01  0.3418E+01
  -4.840  0.6426E-01  0.3419E+01
  -4.830  0.8243E-01  0.3420E+01
  -4.820  0.1018E+00  0.3421E+01
  -4.810  0.1215E+00  0.3422E+01
  -4.800  0.1410E+00  0.3423E+01
  -4.790  0.1597E+00  0.3425E+01
  -4.780  0.1770E+00  0.3427E+01
  -4.770  0.1926E+00  0.3429E+01
  -4.760  0.2064E+00  0.3431E+01
  -4.750  0.2183E+00  0.3433E+01
  -4.740  0.2285E+00  0.3435E+01
  -4.730  0.2373E+00  0.3438E+01
  -4.720  0.2451E+00  0.3440E+01
  -4.710  0.2527E+00  0.3443E+01
  -4.700  0.2606E+00  0.3445E+01
  -4.690  0.2697E+00  0.3448E+01
  -4.680  0.2807E+00  0.3451E+01
  -4.670  0.2944E+00  0.3454E+01
  -4.660  0.3113E+00  0.3457E+01
  -4.650  0.3321E+00  0.3460E+01
  -4.640  0.3570E+00  0.3464E+01
  -4.630  0.3861E+00  0.3468E+01
  -4.620  0.4193E+00  0.3472E+01
  -4.610  0.4563E+00  0.3476E+01
  -4.600  0.4964E+00  0.3481E+01
  -4.590  0.5389E+00  0.3487E+01
  -4.580  0.5828E+00  0.3493E+01
  -4.570  0.6268E+00  0.3499E+01
  -4.560  0.6698E+00  0.3505E+01
  -4.550  0.7105E+00  0.3513E+01
  -4.540  0.7475E+00  0.3520E+01
  -4.530  0.7795E+00  0.3528E+01
  -4.520  0.8054E+00  0.3536E+01
  -4.510  0.8242E+00  0.3544E+01
  -4.500  0.8350E+00  0.3553E+01
  -4.490  0.8373E+00  0.3561E+01
  -4.480  0.8305E+00  0.3569E+01
  -4.470  0.8146E+00  0.3577E+01
  -4.460  0.7897E+00  0.3585E+01
  -4.450  0.7562E+00  0.3593E+01
  -4.440  0.7147E+00  0.3600E+01
  -4.430  0.6661E+00  0.3607E+01
  -4.420  0.6115E+00  0.3613E+01
  -4.410  0.5522E+00  0.3618E+01
  -4.400  0.4895E+00  0.3623E+01
  -4.390  0.4249E+00  0.3627E+01
  -4.380  0.3599E+00  0.3631E+01
  -4.370  0.2959E+00  0.3634E+01
  -4.360  0.2343E+00  0.3636E+01
  -4.350  0.1763E+00  0.3638E+01
  -4.340  0.1229E+00  0.3639E+01
  -4.330  0.7502E-01  0.3640E+01
  -4.320  0.3314E-01  0.3640E+01
  -4.310 -0.2390E-02  0.3640E+01
  -4.300 -0.3147E-01  0.3640E+01
  -4.290 -0.5424E-01  0.3639E+01
  -4.280 -0.7103E-01  0.3639E+01
  -4.270 -0.8232E-01  0.3638E+01
  -4.260 -0.8871E-01  0.3637E+01
  -4.250 -0.9089E-01  0.3636E+01
  -4.240 -0.8954E-01  0.3635E+01
  -4.230 -0.8538E-01  0.3634E+01
  -4.220 -0.7906E-01  0.3634E+01
  -4.210 -0.7115E-01  0.3633E+01
  -4.200 -0.6216E-01  0.3632E+01
  -4.190 -0.5247E-01  0.3632E+01
  -4.180 -0.4239E-01  0.3631E+01
  -4.170 -0.3210E-01  0.3631E+01
  -4.160 -0.2170E-01  0.3631E+01
  -4.150 -0.1121E-01  0.3631E+01
  -4.140 -0.5981E-03  0.3631E+01
  -4.130  0.1024E-01  0.3631E+01
  -4.120  0.2140E-01  0.3631E+01
  -4.110  0.3300E-01  0.3631E+01
  -4.100  0.4515E-01  0.3632E+01
  -4.090  0.5791E-01  0.3632E+01
  -4.080  0.7130E-01  0.3633E+01
  -4.070  0.8528E-01  0.3634E+01
  -4.060  0.9976E-01  0.3635E+01
  -4.050  0.1145E+00  0.3636E+01
  -4.040  0.1294E+00  0.3637E+01
  -4.030  0.1440E+00  0.3639E+01
  -4.020  0.1579E+00  0.3640E+01
  -4.010  0.1708E+00  0.3642E+01
  -4.000  0.1822E+00  0.3644E+01
  -3.990  0.1917E+00  0.3646E+01
  -3.980  0.1990E+00  0.3648E+01
  -3.970  0.2036E+00  0.3650E+01
  -3.960  0.2052E+00  0.3652E+01
  -3.950  0.2039E+00  0.3654E+01
  -3.940  0.1994E+00  0.3656E+01
  -3.930  0.1919E+00  0.3658E+01
  -3.920  0.1816E+00  0.3660E+01
  -3.910  0.1687E+00  0.3661E+01
  -3.900  0.1537E+00  0.3663E+01
  -3.890  0.1372E+00  0.3664E+01
  -3.880  0.1195E+00  0.3665E+01
  -3.870  0.1014E+00  0.3666E+01
  -3.860  0.8346E-01  0.3667E+01
  -3.850  0.6618E-01  0.3668E+01
  -3.840  0.5012E-01  0.3668E+01
  -3.830  0.3572E-01  0.3669E+01
  -3.820  0.2339E-01  0.3669E+01
  -3.810  0.1342E-01  0.3669E+01
  -3.800  0.6042E-02  0.3669E+01
  -3.790  0.1422E-02  0.3669E+01
  -3.780 -0.3424E-03  0.3669E+01
  -3.770  0.7989E-03  0.3669E+01
  -3.760  0.4862E-02  0.3669E+01
